package;file;line;code;type;correct
com.aelitis.azureus.core.peermanager.piecepicker.impl;/vuze/com/aelitis/azureus/core/peermanager/piecepicker/impl/PiecePickerImpl.java;551;fileAvailabilities == null || now - fileAvailabilitiesCalcTime > TIME_MIN_FILE_AVAILABILITY;TimeoutResources;1
com.aelitis.azureus.core.peermanager.piecepicker.impl;/vuze/com/aelitis/azureus/core/peermanager/piecepicker/impl/PiecePickerImpl.java;2264;mono_now - timeEndGameModeEntered  > END_GAME_MODE_TIMEOUT;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl;/vuze/com/aelitis/azureus/core/proxy/impl/AEPluginProxyHandler.java;174;rem <= 0;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl.AEPluginProxyHandler;/vuze/com/aelitis/azureus/core/proxy/impl/AEPluginProxyHandler.java;600;now - pp.create_time > 5*60*1000;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl.AEProxySelectorImpl;/vuze/com/aelitis/azureus/core/proxy/impl/AEProxySelectorImpl.java;828;default_dns_tried_time == -1 ||        now_mono - default_dns_tried_time >= DNS_RETRY_MILLIS;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl.AEProxySelectorImpl;/vuze/com/aelitis/azureus/core/proxy/impl/AEProxySelectorImpl.java;858;now_mono - entry.getValue() >= DNS_RETRY_MILLIS;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl.swt;/vuze/com/aelitis/azureus/core/proxy/impl/swt/AEProxySelectorSWTImpl.java;306;fail_ago > 60*1000;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl.swt;/vuze/com/aelitis/azureus/core/proxy/impl/swt/AEProxySelectorSWTImpl.java;308;con_ago < fail_ago;TimeoutResources;1
com.aelitis.azureus.core.proxy.impl.swt;/vuze/com/aelitis/azureus/core/proxy/impl/swt/AEProxySelectorSWTImpl.java;329;now - last_bad_peer_update > 15*1000;TimeoutResources;1
com.aelitis.azureus.core.proxy.socks;/vuze/com/aelitis/azureus/core/proxy/socks/AESocksProxyFactory.java;74;Thread.sleep(24*60*60*10000);ThreadTime;1
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler.Prioritiser;/vuze/com/aelitis/azureus/core/speedmanager/SpeedLimitHandler.java;7594;diff_time <= 0;TimeoutResources;1
com.aelitis.azureus.core.stats;/vuze/com/aelitis/azureus/core/stats/AzureusCoreStats.java;246;Thread.sleep( AVERAGE_PERIOD * 5 );ThreadTime;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionImpl.java;1625;last_auto_upgrade_check == -1 || now - last_auto_upgrade_check > 4*60*60*1000;TimeoutResources;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionManagerImpl.java;2085;l_last_pub.longValue() + delay > SystemTime.getMonotonousTime();TimeoutResources;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionManagerImpl.java;2271;data < 0 || mono_now - data < 4*60*60*1000;TimeoutResources;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionManagerImpl.java;5786;running_for > 10*60*1000;TimeoutResources;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionManagerImpl.java;5792;running_for > 4*60*1000;TimeoutResources;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionManagerImpl.java;5800;running_for > 2*60*1000;TimeoutResources;1
com.aelitis.azureus.core.subs.impl;/vuze/com/aelitis/azureus/core/subs/impl/SubscriptionSchedulerImpl.java;228;last != null && now - last < mins*60*1000;TimeoutResources;1
com.aelitis.azureus.core.tag.impl;/vuze/com/aelitis/azureus/core/tag/impl/TagManagerImpl.java;688;Thread.sleep( 1000 );ThreadTime;1
com.aelitis.azureus.core.tag.impl;/vuze/com/aelitis/azureus/core/tag/impl/TagManagerImpl.java;1068;Thread.sleep( 1000 );ThreadTime;1
com.aelitis.azureus.core.tag.impl;/vuze/com/aelitis/azureus/core/tag/impl/TagManagerImpl.java;1033;now - stopped_and_incomplete_start > 30*1000;TimeoutResources;1
com.aelitis.azureus.core.tag.impl;/vuze/com/aelitis/azureus/core/tag/impl/TagManagerImpl.java;1055;now - looks_good_start > 5*1000;TimeoutResources;1
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler;/vuze/com/aelitis/azureus/core/tag/impl/TagPropertyConstraintHandler.java;749;time != null && now - time < 1000;TimeoutResources;1
com.aelitis.azureus.core.util.average;/vuze/com/aelitis/azureus/core/util/average/AverageFactory.java;116;now - state.last_read > 60*1000;TimeoutResources;1
com.aelitis.azureus.core.util.http;/vuze/com/aelitis/azureus/core/util/http/HTTPAuthHelper.java;1466;Thread.sleep(1000);ThreadTime;1
com.aelitis.azureus.core.util;/vuze/com/aelitis/azureus/core/util/NetUtils.java;71;last_ni_check < 0 || now - last_ni_check > current_check_millis;TimeoutResources;1
com.aelitis.azureus.core.versioncheck;/vuze/com/aelitis/azureus/core/versioncheck/VersionCheckClient.java;1087;OutputStream os = socket.getOutputStream();SocketTimeout;1
com.aelitis.azureus.plugins.dht;/vuze/com/aelitis/azureus/plugins/dht/DHTPlugin.java;2104;uptime < 5*60*1000;TimeoutResources;1
com.aelitis.azureus.plugins.extseed;/vuze/com/aelitis/azureus/plugins/extseed/ExternalSeedPlugin.java;623;peers == null || now - fixup_time > 10*1000;TimeoutResources;1
com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderLinear;/vuze/com/aelitis/azureus/plugins/extseed/util/ExternalSeedHTTPDownloaderLinear.java;345;Thread.sleep( 100 );ThreadTime;1
com.aelitis.azureus.plugins.magnet;/vuze/com/aelitis/azureus/plugins/magnet/MagnetPlugin.java;1787;Thread.sleep( 500 );ThreadTime;1
com.aelitis.azureus.plugins.magnet;/vuze/com/aelitis/azureus/plugins/magnet/MagnetPlugin.java;1811;Thread.sleep( 500 );ThreadTime;1
com.aelitis.azureus.plugins.magnet;/vuze/com/aelitis/azureus/plugins/magnet/MagnetPlugin.java;1764;SystemTime.getMonotonousTime() - secondary_lookup_time < SECONDARY_LOOKUP_MAX_TIME;TimeoutResources;1
com.aelitis.azureus.plugins.magnet;/vuze/com/aelitis/azureus/plugins/magnet/MagnetPlugin.java;1545;last_found == -1 || now - overall_start > 60*1000;TimeoutResources;1
com.aelitis.azureus.plugins.magnet;/vuze/com/aelitis/azureus/plugins/magnet/MagnetPlugin.java;1556;time_so_far > SECONDARY_LOOKUP_DELAY;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy;/vuze/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java;3789;Thread.sleep(10*1000);ThreadTime;1
com.aelitis.azureus.plugins.net.buddy;/vuze/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java;1830;last_publish_start == 0 ||        SystemTime.getMonotonousTime() - last_publish_start > STATUS_REPUBLISH_PERIOD;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy;/vuze/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java;1849;last_publish_start == 0 ||            SystemTime.getMonotonousTime() - last_publish_start > STATUS_REPUBLISH_PERIOD;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy;/vuze/com/aelitis/azureus/plugins/net/buddy/BuddyPlugin.java;3900;rem > 0;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy;/vuze/com/aelitis/azureus/plugins/net/buddy/BuddyPluginBeta.java;2157;Thread.sleep(1000);ThreadTime;1
com.aelitis.azureus.plugins.net.buddy;/vuze/com/aelitis/azureus/plugins/net/buddy/BuddyPluginBuddy.java;1673;last_auto_reconnect == -1 ||         now - last_auto_reconnect > 30*1000;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy.swt;/vuze/com/aelitis/azureus/plugins/net/buddy/swt/BuddyPluginView.java;1013;Thread.sleep(2500);ThreadTime;1
com.aelitis.azureus.plugins.net.buddy.swt.BuddyPluginView;/vuze/com/aelitis/azureus/plugins/net/buddy/swt/BuddyPluginView.java;2734;SystemTime.getMonotonousTime() - start > 5*60*1000;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy.tracker.BuddyPluginTracker;/vuze/com/aelitis/azureus/plugins/net/buddy/tracker/BuddyPluginTracker.java;1624;now - last_fail >= retry_millis;TimeoutResources;1
com.aelitis.azureus.plugins.net.buddy.tracker.BuddyPluginTracker;/vuze/com/aelitis/azureus/plugins/net/buddy/tracker/BuddyPluginTracker.java;2171;last_track == 0 ||         now - last_track >= TRACK_INTERVAL;TimeoutResources;1
com.aelitis.azureus.plugins.removerules;/vuze/com/aelitis/azureus/plugins/removerules/DownloadRemoveRulesPlugin.java;332;Thread.sleep( DELAYED_REMOVAL_PERIOD );ThreadTime;1
com.aelitis.azureus.plugins.startstoprules.always;/vuze/com/aelitis/azureus/plugins/startstoprules/always/RunEverythingPlugin.java;225;Thread.sleep( 250 );ThreadTime;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java;1565;mono_now - monoStartedOn < MIN_DOWNLOADING_STARTUP_WAIT;TimeoutResources;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java;1651;mono_now - dlr_max_rate_time >= 60*1000;TimeoutResources;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java;1680;tested_ago < iDownloadTestTimeMillis;TimeoutResources;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java;1724;tested_ago >= adjustedReTest;TimeoutResources;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java;1726;tested_ago > oldest_test;TimeoutResources;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin.StartStopRulesDefaultPlugin;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/StartStopRulesDefaultPlugin.java;1154;bOkToStartSeeding = (iRankType == RANK_NONE) || (iRankType == RANK_TIMED)     || (SystemTime.getMonotonousTime() - monoStartedOn > MIN_FIRST_SCRAPE_WAIT);TimeoutResources;1
com.aelitis.azureus.plugins.startstoprules.defaultplugin.ui.swt;/vuze/com/aelitis/azureus/plugins/startstoprules/defaultplugin/ui/swt/StartStopRulesDefaultPluginSWTUI.java;156;timer.schedule(task, 0, 2000);TimerType;1
com.aelitis.azureus.plugins.tracker.dht;/vuze/com/aelitis/azureus/plugins/tracker/dht/DHTTrackerPlugin.java;3754;now - last_fixup > 5*1000;TimeoutResources;1
com.aelitis.azureus.plugins.tracker.dht;/vuze/com/aelitis/azureus/plugins/tracker/dht/DHTTrackerPluginAlt.java;272;Thread.sleep(5000);ThreadTime;1
com.aelitis.azureus.plugins.tracker.dht;/vuze/com/aelitis/azureus/plugins/tracker/dht/DHTTrackerPluginAlt.java;269;now - startup_time < startup_grace;TimeoutResources;1
com.aelitis.azureus.plugins.tracker.dht;/vuze/com/aelitis/azureus/plugins/tracker/dht/DHTTrackerPluginAlt.java;418;now - time > RPC_TIMEOUT;TimeoutResources;1
com.aelitis.azureus.plugins.tracker.dht.DHTTrackerPluginAlt;/vuze/com/aelitis/azureus/plugins/tracker/dht/DHTTrackerPluginAlt.java;611;now - start_time > LOOKUP_TIMEOUT;TimeoutResources;1
com.aelitis.azureus.plugins.tracker.dht.DHTTrackerPluginAlt;/vuze/com/aelitis/azureus/plugins/tracker/dht/DHTTrackerPluginAlt.java;625;now - found_peer_time > LOOKUP_LINGER;TimeoutResources;1
com.aelitis.azureus.plugins.tracker.local;/vuze/com/aelitis/azureus/plugins/tracker/local/LocalTrackerPlugin.java;326;Thread.sleep( 15*1000 );ThreadTime;1
com.aelitis.azureus.plugins.tracker.local;/vuze/com/aelitis/azureus/plugins/tracker/local/LocalTrackerPlugin.java;752;now - fixup_time > 1000;TimeoutResources;1
com.aelitis.azureus.ui.common.table.impl;/vuze/com/aelitis/azureus/ui/common/table/impl/TableColumnManager.java;646;now - lastTableConfigAccess > 25000;TimeoutResources;1
com.aelitis.azureus.ui.common.table.impl;/vuze/com/aelitis/azureus/ui/common/table/impl/TableViewImpl.java;1288;lTimeDiff >= 0;TimeoutResources;1
com.aelitis.azureus.ui.common.table.impl;/vuze/com/aelitis/azureus/ui/common/table/impl/TableViewImpl.java;1321;lTimeDiff >= 500;TimeoutResources;1
com.aelitis.azureus.ui.swt.browser;/vuze/com/aelitis/azureus/ui/swt/browser/BrowserContext.java;686;Thread.sleep(6000);ThreadTime;1
com.aelitis.azureus.ui.swt.browser.listener;/vuze/com/aelitis/azureus/ui/swt/browser/listener/MetaSearchListener.java;194;SystemTime.getMonotonousTime() - listener_add_time > 5*60*1000;TimeoutResources;1
com.aelitis.azureus.ui.swt.devices;/vuze/com/aelitis/azureus/ui/swt/devices/DevicesODFTUX.java;453;Thread.sleep(10*1000);ThreadTime;1
com.aelitis.azureus.ui.swt.feature;/vuze/com/aelitis/azureus/ui/swt/feature/FeatureManagerInstallWindow.java;123;Thread.sleep(80);ThreadTime;1
com.aelitis.azureus.ui.swt.feature;/vuze/com/aelitis/azureus/ui/swt/feature/FeatureManagerInstallWindow.java;140;Thread.sleep(80);ThreadTime;1
com.aelitis.azureus.ui.swt.shells.main;/vuze/com/aelitis/azureus/ui/swt/shells/main/MainWindowImpl.java;2022;Thread.sleep(500);ThreadTime;1
com.aelitis.azureus.ui.swt.shells.opentorrent.OpenTorrentOptionsWindow;/vuze/com/aelitis/azureus/ui/swt/shells/opentorrent/OpenTorrentOptionsWindow.java;3008;Thread.sleep(500);ThreadTime;1
com.aelitis.azureus.ui.swt.shells.opentorrent.OpenTorrentOptionsWindow;/vuze/com/aelitis/azureus/ui/swt/shells/opentorrent/OpenTorrentOptionsWindow.java;3531;Thread.sleep(500);ThreadTime;1
com.aelitis.azureus.ui.swt.skin;/vuze/com/aelitis/azureus/ui/swt/skin/SWTSkinObjectExpandItem.java;106;now - prev < 500;TimeoutResources;1
com.aelitis.azureus.ui.swt.skin;/vuze/com/aelitis/azureus/ui/swt/skin/SWTSkinObjectExpandItem.java;112;now - it.next() >= 500;TimeoutResources;1
com.aelitis.azureus.ui.swt.subscriptions;/vuze/com/aelitis/azureus/ui/swt/subscriptions/SubscriptionListWindow.java;325;Thread.sleep(waitTime[0]);ThreadTime;1
com.aelitis.azureus.ui.swt.subscriptions;/vuze/com/aelitis/azureus/ui/swt/subscriptions/SubscriptionManagerUI.java;1137;last_avail_calc == -1 ||           now - last_avail_calc > 60*1000;TimeoutResources;1
com.aelitis.azureus.ui.swt.uiupdater;/vuze/com/aelitis/azureus/ui/swt/uiupdater/UIUpdaterSWT.java;181;Thread.sleep(to_sleep);ThreadTime;1
com.aelitis.azureus.ui.swt.views.skin.sidebar;/vuze/com/aelitis/azureus/ui/swt/views/skin/sidebar/SideBarEntrySWT.java;274;attention_start == -1 ||    SystemTime.getMonotonousTime() - attention_start > SideBar.SIDEBAR_ATTENTION_DURATION;TimeoutResources;1
com.aelitis.azureus.ui.swt.views.skin;/vuze/com/aelitis/azureus/ui/swt/views/skin/TorrentListViewsUtils.java;590;now - last_log >= 1000;TimeoutResources;1
com.aelitis.azureus.ui.swt.widgets;/vuze/com/aelitis/azureus/ui/swt/widgets/AnimatedImage.java;108;Thread.sleep(SPEED);ThreadTime;1
com.aelitis.azureus.util;/vuze/com/aelitis/azureus/util/FeatureUtils.java;132;plusDetails != null &&    plusDetails.licence.getState() == Licence.LS_AUTHENTICATED &&     plusDetails.expiry >= now;TimeoutResources;1
com.aelitis.azureus.util;/vuze/com/aelitis/azureus/util/FeatureUtils.java;150;noAdDetails.licence.getState() == Licence.LS_AUTHENTICATED &&     noAdDetails.expiry >= now;TimeoutResources;1
com.aelitis.net.magneturi.impl;/vuze/com/aelitis/net/magneturi/impl/MagnetURIHandlerImpl.java;500;Thread.sleep( 250 );ThreadTime;1
com.aelitis.net.magneturi.impl;/vuze/com/aelitis/net/magneturi/impl/MagnetURIHandlerImpl.java;1310;Thread.sleep(1000000);ThreadTime;1
com.aelitis.net.natpmp.impl;/vuze/com/aelitis/net/natpmp/impl/NatPMPDeviceImpl.java;196;Thread.sleep(retryInterval);ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java;390;Thread.sleep(50);ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java;692;Thread.sleep( 250 );ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java;985;Thread.sleep( receive_delay );ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java;993;Thread.sleep( delay );ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java;1280;Thread.sleep( send_delay * 4 );ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java;1390;Thread.sleep( delay );ThreadTime;1
com.aelitis.net.udp.uc.impl;/vuze/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerSocks.java;293;Thread.sleep(1000);ThreadTime;1
com.aelitis.net.upnp.impl.ssdp;/vuze/com/aelitis/net/upnp/impl/ssdp/SSDPIGDImpl.java;134;Thread.sleep( 60000 );ThreadTime;1
com.aelitis.net.upnp.impl;/vuze/com/aelitis/net/upnp/impl/UPnPImpl.java;634;SystemTime.getMonotonousTime() - last_fail < period;TimeoutResources;1
org.gudy.azureus2.core3.disk.impl;/vuze/org/gudy/azureus2/core3/disk/impl/DiskManagerAllocationScheduler.java;67;Thread.sleep( 250 );ThreadTime;1
org.gudy.azureus2.core3.disk.impl;/vuze/org/gudy/azureus2/core3/disk/impl/DiskManagerImpl.java;2670;secs_since_last_update > 2;TimeoutResources;1
org.gudy.azureus2.core3.disk.impl;/vuze/org/gudy/azureus2/core3/disk/impl/DiskManagerImpl.java;2689;i<secs_since_last_update;TimeoutResources;1
org.gudy.azureus2.core3.disk.impl;/vuze/org/gudy/azureus2/core3/disk/impl/DiskManagerImpl.java;2689;i<secs_since_last_update;TimeoutResources;1
org.gudy.azureus2.core3.disk.impl;/vuze/org/gudy/azureus2/core3/disk/impl/DiskManagerImpl.java;2861;total_bytes > 10*1024*1024 && elapsed_secs > 10;TimeoutResources;1
org.gudy.azureus2.core3.disk.impl;/vuze/org/gudy/azureus2/core3/disk/impl/DiskManagerRecheckScheduler.java;167;Thread.sleep( delay );ThreadTime;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerAvailabilityImpl.java;236;now - ta_fixup > 1000;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerAvailabilityImpl.java;271;now - last_scrape_fixup_time > 30*1000 || last_scrape == null;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerController.java;909;Thread.sleep(10);ThreadTime;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerController.java;926;Thread.sleep(100);ThreadTime;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerController.java;2197;now_secs - stats[0] > 5*60;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java;3038;now - it.next().getValue() > 10*1000;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java;4429;now - ta_fixup > 1000;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java;4464;now - last_scrape_fixup_time > 30*1000 || last_scrape == null;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java;4804;now - ta_fixup > 1000;TimeoutResources;1
org.gudy.azureus2.core3.download.impl;/vuze/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java;5038;now - fixup_time > 1000;TimeoutResources;1
org.gudy.azureus2.core3.global.impl;/vuze/org/gudy/azureus2/core3/global/impl/GlobalManagerImpl.java;3271;nat_status_last_good != -1 && now - nat_status_last_good < 30*60*1000;TimeoutResources;1
org.gudy.azureus2.core3.global.impl.GlobalManagerImpl;/vuze/org/gudy/azureus2/core3/global/impl/GlobalManagerImpl.java;355;do_save = elapsed_secs > num_downloads;TimeoutResources;1
org.gudy.azureus2.core3.ipchecker.natchecker;/vuze/org/gudy/azureus2/core3/ipchecker/natchecker/NatChecker.java;125;Thread.sleep( 500 );ThreadTime;1
org.gudy.azureus2.core3.ipchecker.natchecker;/vuze/org/gudy/azureus2/core3/ipchecker/natchecker/NatCheckerServer.java;182;Thread.sleep( 50 );ThreadTime;1
org.gudy.azureus2.core3.ipchecker.natchecker;/vuze/org/gudy/azureus2/core3/ipchecker/natchecker/NatCheckerServer.java;270;Thread.sleep(20);ThreadTime;1
org.gudy.azureus2.core3.ipfilter.impl;/vuze/org/gudy/azureus2/core3/ipfilter/impl/IpFilterImpl.java;1167;entry.getKey() <= now;TimeoutResources;1
org.gudy.azureus2.core3.peer.impl.transport.PEPeerTransportProtocol;/vuze/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java;277;now - eldest.addTime > MAX_CACHE_AGE;TimeoutResources;1
org.gudy.azureus2.core3.peer.util;/vuze/org/gudy/azureus2/core3/peer/util/PeerUtils.java;179;na_last_ip4 != null && now - na_last_ip4_time < 120*1000;TimeoutResources;1
org.gudy.azureus2.core3.peer.util;/vuze/org/gudy/azureus2/core3/peer/util/PeerUtils.java;185;na_last_ip4_time == 0 || now - na_last_ip4_time > 10*1000;TimeoutResources;1
org.gudy.azureus2.core3.peer.util;/vuze/org/gudy/azureus2/core3/peer/util/PeerUtils.java;209;na_last_ip6 != null && now - na_last_ip6_time < 120*1000;TimeoutResources;1
org.gudy.azureus2.core3.peer.util;/vuze/org/gudy/azureus2/core3/peer/util/PeerUtils.java;215;na_last_ip6_time == 0 || now - na_last_ip6_time > 10*1000;TimeoutResources;1
org.gudy.azureus2.core3.peer.util;/vuze/org/gudy/azureus2/core3/peer/util/PeerUtils.java;512;country_provider_last_check == 0 || now - country_provider_last_check > 20*1000;TimeoutResources;1
org.gudy.azureus2.core3.stats.impl;/vuze/org/gudy/azureus2/core3/stats/impl/StatsWriterPeriodicImpl.java;145;now - last_write_time < ( period - 1 );TimeoutResources;1
org.gudy.azureus2.core3.torrentdownloader.impl;/vuze/org/gudy/azureus2/core3/torrentdownloader/impl/TorrentDownloaderImpl.java;704;Thread.sleep(50);ThreadTime;1
org.gudy.azureus2.core3.torrentdownloader.impl;/vuze/org/gudy/azureus2/core3/torrentdownloader/impl/TorrentDownloaderImpl.java;782;now - last_progress_update < 250;TimeoutResources;1
org.gudy.azureus2.core3.tracker.client.impl.bt;/vuze/org/gudy/azureus2/core3/tracker/client/impl/bt/TRTrackerBTAnnouncerImpl.java;1646;Thread.sleep(20);ThreadTime;1
org.gudy.azureus2.core3.tracker.client.impl;/vuze/org/gudy/azureus2/core3/tracker/client/impl/TRTrackerAnnouncerMuxer.java;559;activate = SystemTime.getMonotonousTime() - last_activation_time >= 60*1000;TimeoutResources;1
org.gudy.azureus2.core3.tracker.client.impl;/vuze/org/gudy/azureus2/core3/tracker/client/impl/TRTrackerAnnouncerMuxer.java;980;now - last_best_active_set_time < 1000;TimeoutResources;1
org.gudy.azureus2.core3.tracker.client.impl;/vuze/org/gudy/azureus2/core3/tracker/client/impl/TRTrackerAnnouncerMuxer.java;1317;SystemTime.getMonotonousTime() - create_time < 15*1000;TimeoutResources;1
org.gudy.azureus2.core3.tracker.client.impl;/vuze/org/gudy/azureus2/core3/tracker/client/impl/TRTrackerAnnouncerMuxer.java;1365;now - fixup_time > 1000;TimeoutResources;1
org.gudy.azureus2.core3.tracker.host.impl;/vuze/org/gudy/azureus2/core3/tracker/host/impl/TRHostImpl.java;231;Thread.sleep( TICK_PERIOD_SECS*1000 );ThreadTime;1
org.gudy.azureus2.core3.tracker.server.impl.tcp.nonblocking;/vuze/org/gudy/azureus2/core3/tracker/server/impl/tcp/nonblocking/TRNonBlockingServer.java;591;Thread.sleep( delay );ThreadTime;1
org.gudy.azureus2.core3.tracker.server.impl;/vuze/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java;720;Thread.sleep( RETRY_MINIMUM_MILLIS );ThreadTime;1
org.gudy.azureus2.core3.tracker.server.impl.udp;/vuze/org/gudy/azureus2/core3/tracker/server/impl/udp/TRTrackerServerProcessorUDP.java;426;SystemTime.getMonotonousTime() - data.getTime() > CONNECTION_ID_LIFETIME;TimeoutResources;1
org.gudy.azureus2.core3.tracker.util;/vuze/org/gudy/azureus2/core3/tracker/util/TRTrackerUtils.java;118;Thread.sleep(30000);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/AEMonitor.java;87;wait();ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/AEMonitor.java;175;wait( max_millis );ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/AEMonSem.java;78;Thread.sleep(DEBUG_TIMER);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/AESemaphore.java;148;wait();ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/AESemaphore.java;174;wait(millis);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/AEThread2.java;425;currentLock.wait();ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/ConcurrentHasher.java;174;Thread.sleep( size );ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/Debug.java;375;Thread.sleep(5000);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/FileUtil.java;610;Thread.sleep(50);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/FileUtil.java;917;Thread.sleep(500);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/FrequencyLimitedDispatcher.java;104;now < last_run || delay <= 0;TimeoutResources;1
org.gudy.azureus2.core3.util.jman;/vuze/org/gudy/azureus2/core3/util/jman/AEThreadMonitor.java;174;Thread.sleep(time_available);ThreadTime;1
org.gudy.azureus2.core3.util.jman;/vuze/org/gudy/azureus2/core3/util/jman/AEThreadMonitor.java;252;huh_mon_active = SystemTime.getMonotonousTime() - start_mono > 2*60*1000;TimeoutResources;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/LightHashMap.java;530;Thread.sleep(5000);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/LightHashMap.java;541;Thread.sleep(300);ThreadTime;1
