package;classname;sync-block;sync-method;time-constraint;sum;
com.aelitis.azureus.core.peermanager.messaging.azureus;AZRequestHint;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.azureus;AZStatReply;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.azureus;AZStatRequest;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.azureus;AZStylePeerExchange;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.azureus;AZUTMetaData;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTAllowedFast;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTBitfield;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTCancel;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTChoke;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTDHTPort;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTHandshake;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTHave;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTHaveAll;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTHaveNone;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTInterested;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTKeepAlive;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTLTMessage;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTMessage;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTMessageDecoder;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTMessageEncoder;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTMessageFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageFactory;LegacyData;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTPiece;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTRawMessage;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTRejectRequest;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTRequest;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTSuggestPiece;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTUnchoke;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent;BTUninterested;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;LTDisabledExtensionMessage;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;LTHandshake;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;LTMessage;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;LTMessageDecoder;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;LTMessageEncoder;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageEncoder;CustomExtensionHandler;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;LTMessageFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;UTMetaData;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;UTPeerExchange;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep;UTUploadOnly;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;Message;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;MessageException;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;MessageManager;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;MessageStreamDecoder;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;MessageStreamEncoder;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;MessageStreamFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager.messaging;MessagingUtil;0;0;0;0;
com.aelitis.azureus.core.peermanager.nat;PeerNATInitiator;0;0;0;0;
com.aelitis.azureus.core.peermanager.nat;PeerNATTraversalAdapter;0;0;0;0;
com.aelitis.azureus.core.peermanager.nat;PeerNATTraverser;7;0;0;7;
com.aelitis.azureus.core.peermanager.nat.PeerNATTraverser;PeerNATTraversal;2;0;1;3;
com.aelitis.azureus.core.peermanager.peerdb;PeerDatabase;0;0;0;0;
com.aelitis.azureus.core.peermanager.peerdb;PeerDatabaseFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager.peerdb;PeerExchangerItem;0;0;0;0;
com.aelitis.azureus.core.peermanager.peerdb.PeerExchangerItem;Helper;0;0;0;0;
com.aelitis.azureus.core.peermanager.peerdb;PeerItem;0;0;0;0;
com.aelitis.azureus.core.peermanager.peerdb;PeerItemFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager;PeerManager;0;0;1;1;
com.aelitis.azureus.core.peermanager.PeerManager;PeerManagerRegistrationImpl;4;0;2;6;
com.aelitis.azureus.core.peermanager;PeerManagerRegistration;0;0;0;0;
com.aelitis.azureus.core.peermanager;PeerManagerRegistrationAdapter;0;0;0;0;
com.aelitis.azureus.core.peermanager;PeerManagerRoutingListener;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker;EndGameModeChunk;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.impl;PiecePickerImpl;2;0;39;41;
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl;ParameterListenerImpl;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl;PEPeerManagerListenerImpl;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl;PEPeerListenerImpl;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl;DiskManagerListenerImpl;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl;RealTimeData;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl;RealTimePeerRequest;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker;PiecePicker;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker;PiecePickerFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker;PiecePickerListener;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker;PiecePriorityProvider;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker;PieceRTAProvider;0;0;0;0;
com.aelitis.azureus.core.peermanager.piecepicker.util;BitFlags;0;0;0;0;
com.aelitis.azureus.core.peermanager.unchoker;DownloadingUnchoker;0;0;0;0;
com.aelitis.azureus.core.peermanager.unchoker;SeedingUnchoker;0;0;0;0;
com.aelitis.azureus.core.peermanager.unchoker;Unchoker;0;0;0;0;
com.aelitis.azureus.core.peermanager.unchoker;UnchokerFactory;0;0;0;0;
com.aelitis.azureus.core.peermanager.unchoker;UnchokerUtil;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;DownloadingRanker;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;SeedingRanker;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;UploadHelper;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;UploadSession;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;UploadSessionPicker;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;UploadSlot;0;0;0;0;
com.aelitis.azureus.core.peermanager.uploadslots;UploadSlotManager;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;AZPeerIdentityManager;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;BTPeerIDByteDecoder;0;1;0;1;
com.aelitis.azureus.core.peermanager.utils;BTPeerIDByteDecoderDefinitions;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderDefinitions;ClientData;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderDefinitions;VersionNumberData;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;BTPeerIDByteDecoderUtils;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;ClientIdentifier;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;OutgoingBTHaveMessageAggregator;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;OutgoingBTPieceMessageHandler;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;OutgoingBTPieceMessageHandlerAdapter;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;PeerClassifier;0;0;0;0;
com.aelitis.azureus.core.peermanager.utils;PeerMessageLimiter;0;0;1;1;
com.aelitis.azureus.core.peermanager.utils.PeerMessageLimiter;CountData;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxy;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyAddressMapper;0;0;0;0;
com.aelitis.azureus.core.proxy.AEProxyAddressMapper;PortMapping;0;0;0;0;
com.aelitis.azureus.core.proxy.AEProxyAddressMapper;AppliedPortMapping;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyConnection;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyConnectionListener;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyException;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyFactory;0;0;0;0;
com.aelitis.azureus.core.proxy.AEProxyFactory;PluginProxy;0;0;0;0;
com.aelitis.azureus.core.proxy.AEProxyFactory;PluginHTTPProxy;0;0;0;0;
com.aelitis.azureus.core.proxy.AEProxyFactory;UnknownHostException;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyHandler;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxySelector;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxySelectorFactory;0;0;0;0;
com.aelitis.azureus.core.proxy;AEProxyState;0;0;0;0;
com.aelitis.azureus.core.proxy.impl;AEPluginProxyHandler;1;0;1;2;
com.aelitis.azureus.core.proxy.impl.AEPluginProxyHandler;PluginProxyImpl;4;0;1;5;
com.aelitis.azureus.core.proxy.impl.AEPluginProxyHandler;PluginHTTPProxyImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.impl;AEProxyAddressMapperImpl;3;0;0;3;
com.aelitis.azureus.core.proxy.impl.AEProxyAddressMapperImpl;PortMappingImpl;1;0;0;1;
com.aelitis.azureus.core.proxy.impl.AEProxyAddressMapperImpl;AppliedPortMappingImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.impl;AEProxyConnectionImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.impl;AEProxyImpl;0;0;5;5;
com.aelitis.azureus.core.proxy.impl;AEProxySelectorImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.impl.AEProxySelectorImpl;ActiveProxy;2;0;2;4;
com.aelitis.azureus.core.proxy.impl.AEProxySelectorImpl;MyProxy;0;0;2;2;
com.aelitis.azureus.core.proxy.impl.swt;AEProxySelectorSWTImpl;0;0;3;3;
com.aelitis.azureus.core.proxy.socks;AESocksProxy;0;0;0;0;
com.aelitis.azureus.core.proxy.socks;AESocksProxyAddress;0;0;0;0;
com.aelitis.azureus.core.proxy.socks;AESocksProxyConnection;0;0;0;0;
com.aelitis.azureus.core.proxy.socks;AESocksProxyFactory;0;0;1;1;
com.aelitis.azureus.core.proxy.socks;AESocksProxyPlugableConnection;0;0;0;0;
com.aelitis.azureus.core.proxy.socks;AESocksProxyPlugableConnectionFactory;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl;AESocksProxyAddressImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl;AESocksProxyConnectionImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateVersion;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV4Request;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV4aRequest;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV4Reply;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5MethodNumber;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5Methods;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5MethodsReply;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5Username;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5Password;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5UsernamePasswordReply;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5Request;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5RequestIP;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5RequestIPV6;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5RequestDNS;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5RequestPort;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5Reply;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;proxyStateV5UDPAssociateReply;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;ProxyStateWriter;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl;ProxyStateClose;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl;AESocksProxyImpl;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl;AESocksProxyPlugableConnectionDefault;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyPlugableConnectionDefault;proxyStateRelayConnect;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyPlugableConnectionDefault;proxyStateRelayData;0;0;0;0;
com.aelitis.azureus.core.proxy.socks.impl;AESocksProxyState;0;0;0;0;
com.aelitis.azureus.core.rssgen;RSSGeneratorPlugin;5;0;0;5;
com.aelitis.azureus.core.rssgen.RSSGeneratorPlugin;Provider;0;0;0;0;
com.aelitis.azureus.core.security;CryptoECCUtils;0;0;0;0;
com.aelitis.azureus.core.security;CryptoHandler;0;0;0;0;
com.aelitis.azureus.core.security;CryptoManager;0;0;0;0;
com.aelitis.azureus.core.security.CryptoManager;SRPParameters;0;0;0;0;
com.aelitis.azureus.core.security;CryptoManagerException;0;0;0;0;
com.aelitis.azureus.core.security;CryptoManagerFactory;0;0;0;0;
com.aelitis.azureus.core.security;CryptoManagerKeyListener;0;0;0;0;
com.aelitis.azureus.core.security;CryptoManagerPasswordException;0;0;0;0;
com.aelitis.azureus.core.security;CryptoManagerPasswordHandler;0;0;0;0;
com.aelitis.azureus.core.security.CryptoManagerPasswordHandler;passwordDetails;0;0;0;0;
com.aelitis.azureus.core.security;CryptoSTSEngine;0;0;0;0;
com.aelitis.azureus.core.security.impl;CryptoHandlerECC;9;1;1;11;
com.aelitis.azureus.core.security.impl.CryptoHandlerECC;InternalECIES;0;0;0;0;
com.aelitis.azureus.core.security.impl;CryptoManagerImpl;2;1;4;7;
com.aelitis.azureus.core.security.impl.CryptoManagerImpl;passwordTester;0;0;0;0;
com.aelitis.azureus.core.security.impl.CryptoManagerImpl;passwordDetails;0;0;0;0;
com.aelitis.azureus.core.security.impl.CryptoManagerImpl;SRPParametersImpl;0;0;0;0;
com.aelitis.azureus.core.security.impl;CryptoSTSEngineImpl;0;0;0;0;
com.aelitis.azureus.core.security.impl.CryptoSTSEngineImpl;InternalDH;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl;SpeedManagerAlgorithmProvider;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl;SpeedManagerAlgorithmProviderAdapter;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl;SpeedManagerImpl;4;0;0;4;
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerImpl;pingContact;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerImpl;SMUnlimited;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerImpl;nullProvider;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl;SpeedManagerPingMapperImpl;0;15;0;15;
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerPingMapperImpl;pingValue;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerPingMapperImpl;region;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerPingMapperImpl;limitEstimate;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl;TestPingSourceImpl;3;0;0;3;
com.aelitis.azureus.core.speedmanager.impl.TestPingSourceImpl;testSource;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl;TestPingSourceRandom;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v1;SpeedManagerAlgorithmProviderV1;3;0;0;3;
com.aelitis.azureus.core.speedmanager.impl.v1.SpeedManagerAlgorithmProviderV1;pingSource;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;LimitControl;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;LimitControlDropUploadFirst;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;LimitControlSetting;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;PingSourceManager;0;0;3;3;
com.aelitis.azureus.core.speedmanager.impl.v2;PingSourceStats;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;PingSpaceMapper;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2.PingSpaceMapper;Result;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2.PingSpaceMapper;GridRegion;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;PingSpaceMon;0;0;1;1;
com.aelitis.azureus.core.speedmanager.impl.v2.PingSpaceMon;DefaultLimitEstimate;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;PingSpaceMonitor;0;0;1;1;
com.aelitis.azureus.core.speedmanager.impl.v2;PSMonitorListener;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SaturatedMode;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMConfigurationAdapter;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMConfigurationAdapterImpl;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2.SMConfigurationAdapterImpl;SMConfigLimitEstimate;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMConst;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2.SMConst;FilteredLimitEstimate;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMInstance;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMSearchLogger;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMSearchManager;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SMUpdate;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedLimitConfidence;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedLimitListener;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedLimitMonitor;0;5;4;9;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedManagerAlgorithmProviderDHTPing;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedManagerAlgorithmProviderPingMap;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedManagerAlgorithmProviderV2;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;SpeedManagerLogger;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v2;TransferMode;0;0;1;1;
com.aelitis.azureus.core.speedmanager.impl.v2.TransferMode;State;0;0;0;0;
com.aelitis.azureus.core.speedmanager.impl.v3;SpeedManagerAlgorithmProviderV3;3;0;0;3;
com.aelitis.azureus.core.speedmanager.impl.v3.SpeedManagerAlgorithmProviderV3;pingSource;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedLimitHandler;2;3;0;5;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;DML;4;0;0;4;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;LimitDetails;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;ScheduleRule;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;ScheduleRuleExtensions;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;NetLimit;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler.NetLimit;NetLimitStatsProvider;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;IPSetTagType;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;IPSet;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler.IPSet;TagPeerImpl;8;0;0;8;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler;Prioritiser;0;0;0;0;
com.aelitis.azureus.core.speedmanager.SpeedLimitHandler.Prioritiser;PrioritiserTagState;0;0;2;2;
com.aelitis.azureus.core.speedmanager;SpeedManager;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerAdapter;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerFactory;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerLimitEstimate;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerListener;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerPingMapper;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerPingSource;0;0;0;0;
com.aelitis.azureus.core.speedmanager;SpeedManagerPingZone;0;0;0;0;
com.aelitis.azureus.core.stats;AzureusCoreStats;1;2;0;3;
com.aelitis.azureus.core.stats.AzureusCoreStats;providersChangeListener;0;0;0;0;
com.aelitis.azureus.core.stats.AzureusCoreStats;derivedStatsGenerator;0;0;0;0;
com.aelitis.azureus.core.stats;AzureusCoreStatsProvider;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionBodyImpl;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionDownloader;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionHistoryImpl;10;0;1;11;
com.aelitis.azureus.core.subs.impl;SubscriptionImpl;14;1;1;16;
com.aelitis.azureus.core.subs.impl.SubscriptionImpl;association;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionManagerImpl;59;0;12;71;
com.aelitis.azureus.core.subs.impl.SubscriptionManagerImpl;subsLookupListener;0;0;0;0;
com.aelitis.azureus.core.subs.impl.SubscriptionManagerImpl;downloadListener;22;0;0;22;
com.aelitis.azureus.core.subs.impl.SubscriptionManagerImpl;searchMatcher;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionResultFilter;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionResultImpl;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionRSSFeed;0;0;0;0;
com.aelitis.azureus.core.subs.impl;SubscriptionSchedulerImpl;11;0;6;17;
com.aelitis.azureus.core.subs;Subscription;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionAssociationLookup;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionDownloadListener;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionException;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionHistory;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionListener;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionLookupListener;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionManager;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionManagerFactory;1;0;0;1;
com.aelitis.azureus.core.subs;SubscriptionManagerListener;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionPopularityListener;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionResult;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionScheduler;0;0;0;0;
com.aelitis.azureus.core.subs;SubscriptionUtils;0;0;0;0;
com.aelitis.azureus.core.subs.SubscriptionUtils;SubscriptionDownloadDetails;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagBase;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagBase;TagPropertyImpl;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagDownloadWithState;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagManagerImpl;2;1;0;3;
com.aelitis.azureus.core.tag.impl.TagManagerImpl;LifecycleHandlerImpl;7;0;0;7;
com.aelitis.azureus.core.tag.impl;TagPropertyConstraintHandler;12;0;0;12;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler;TagConstraint;0;0;1;1;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExpr;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprTrue;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprParams;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprNot;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprOr;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprAnd;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprXor;0;0;0;0;
com.aelitis.azureus.core.tag.impl.TagPropertyConstraintHandler.TagConstraint;ConstraintExprFunction;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagPropertyTrackerHandler;2;0;0;2;
com.aelitis.azureus.core.tag.impl;TagPropertyTrackerTemplateHandler;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagPropertyUntaggedHandler;10;0;0;10;
com.aelitis.azureus.core.tag.impl;TagTypeBase;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagTypeDownloadManual;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagTypeWithState;0;0;0;0;
com.aelitis.azureus.core.tag.impl;TagWithState;0;0;0;0;
com.aelitis.azureus.core.tag;Tag;0;0;0;0;
com.aelitis.azureus.core.tag;TagDiscovery;0;0;0;0;
com.aelitis.azureus.core.tag;TagDownload;0;0;0;0;
com.aelitis.azureus.core.tag;TagException;0;0;0;0;
com.aelitis.azureus.core.tag;TagFeature;0;0;0;0;
com.aelitis.azureus.core.tag;TagFeatureAddress;0;0;0;0;
com.aelitis.azureus.core.tag;TagFeatureExecOnAssign;0;0;0;0;
com.aelitis.azureus.core.tag;TagFeatureFileLocation;0;0;0;0;
com.aelitis.azureus.core.tag;TagFeatureLimits;0;0;0;0;
com.aelitis.azureus.core.tag;TagFeatureListener;0;0;0;0;
